led,intensity,S,M,L,Rods,Mel
1,260,1.6232610599189e-06,2.707395254241094e-07,1.9070772352356005e-07,7.502112886646545e-07,9.067237794139123e-07
1,325,1.80400817264356e-06,2.9888294673434716e-07,2.1051823050555643e-07,8.298031235882931e-07,1.0031919340785144e-06
1,390,2.1986197077384904e-06,3.627302822663803e-07,2.560156867132909e-07,1.0067992074465924e-06,1.2170639345314685e-06
1,455,2.341026621670836e-06,3.8694657726206774e-07,2.7385943432482925e-07,1.0717377288249446e-06,1.2951968145845912e-06
1,520,2.7630838123133408e-06,4.5604027266046084e-07,3.2323469508102823e-07,1.2621651724446297e-06,1.525169165300139e-06
1,585,2.7686283416664475e-06,4.569829112222491e-07,3.2401240521090976e-07,1.2644526361062546e-06,1.527859888562533e-06
1,650,3.336173271766202e-06,5.497664910830722e-07,3.905136435986315e-07,1.5200439485614044e-06,1.8364754082914959e-06
1,715,3.3349827485908486e-06,5.494316556127913e-07,3.9011504393327225e-07,1.5194793920971157e-06,1.8358270592802894e-06
1,780,3.772009516647482e-06,6.20674770278906e-07,4.406336482135199e-07,1.7174967098512316e-06,2.0753690985753247e-06
1,845,3.878465844531994e-06,6.373652620143612e-07,4.522537978189466e-07,1.7644895212708066e-06,2.1322648812668326e-06
1,910,4.021533361950987e-06,6.616267882077225e-07,4.7028518374108364e-07,1.8293325626792378e-06,2.2101970162147646e-06
1,975,4.4943217115010115e-06,7.395099174139415e-07,5.258616343670382e-07,2.0438661379621357e-06,2.469308217222254e-06
1,1040,4.480474158562942e-06,7.37100495250064e-07,5.238767926928575e-07,2.037929935088185e-06,2.462224186607967e-06
1,1105,5.0602109237890554e-06,8.326785514414719e-07,5.923903919100292e-07,2.300566975682466e-06,2.779367331120476e-06
1,1170,5.060943602731742e-06,8.32412442878735e-07,5.914472137707787e-07,2.301835936583029e-06,2.7811641577132454e-06
1,1235,5.451063888660346e-06,9.00982102797753e-07,6.42190064733978e-07,2.4833903617398425e-06,2.999266421751681e-06
1,1300,5.5819798230700355e-06,9.186547640193766e-07,6.522162767518254e-07,2.540569478125365e-06,3.069625374850536e-06
1,1365,5.680448833761314e-06,9.372832480265493e-07,6.668705593897883e-07,2.5871294768407314e-06,3.125222362052618e-06
1,1430,6.262733776966744e-06,1.0351724895609305e-06,7.3663198651111e-07,2.8558660183438338e-06,3.449578123454322e-06
1,1495,6.2908731168618176e-06,1.0394375279690282e-06,7.404502817176102e-07,2.8660972544784097e-06,3.461710075373912e-06
1,1560,6.762468746960985e-06,1.1184971323505341e-06,7.965492777155631e-07,3.0833456382512113e-06,3.7240030352640315e-06
1,1625,6.845574268735546e-06,1.1343057876355367e-06,8.098929396838613e-07,3.120697245537651e-06,3.7679621347486986e-06
1,1690,7.090418102896883e-06,1.1746267631757032e-06,8.368761868723399e-07,3.236016814593202e-06,3.908066203288437e-06
1,1755,7.3990262763441485e-06,1.2231418040924102e-06,8.71012593082486e-07,3.3728163523554626e-06,4.073824720507223e-06
1,1820,7.447194958668335e-06,1.232939826360918e-06,8.7745941528226e-07,3.399620377206335e-06,4.106324210793954e-06
1,1885,7.959569131394511e-06,1.3197238633736378e-06,9.399031625332336e-07,3.6358208231195827e-06,4.391098975217378e-06
1,1950,8.05062898381811e-06,1.3342686334767196e-06,9.4984385117063e-07,3.6770819843068785e-06,4.441133199180842e-06
1,2015,8.377377315772888e-06,1.390092040833787e-06,9.909645065408988e-07,3.826928252120078e-06,4.621479036537241e-06
1,2080,8.647609746905712e-06,1.4376505962255684e-06,1.0230776752685588e-06,3.959688466894905e-06,4.782367139013181e-06
1,2145,8.611163996135107e-06,1.4296842710907774e-06,1.0184069720627702e-06,3.936701932683567e-06,4.754233812241049e-06
1,2210,9.176554372693625e-06,1.5210439673764433e-06,1.080822669209389e-06,4.1962515640769885e-06,5.0692994707848665e-06
1,2275,9.199504232456009e-06,1.5266981291320995e-06,1.084243725934106e-06,4.2118172823392425e-06,5.088159539003275e-06
1,2340,9.590845339716376e-06,1.5979182048806705e-06,1.1376330992906511e-06,4.396009848612803e-06,5.308497423410977e-06
1,2405,9.812831748512294e-06,1.6313945392314602e-06,1.1600727212811228e-06,4.494914886610671e-06,5.429169470465636e-06
1,2470,9.98568385883563e-06,1.6602476777674087e-06,1.1806712525176793e-06,4.574260638212183e-06,5.5251100774070974e-06
1,2535,1.0326662977565763e-05,1.7285118537629407e-06,1.2331559324019757e-06,4.744193839906537e-06,5.727371376322303e-06
1,2600,1.0374169522929668e-05,1.7346644857238925e-06,1.2360402846703454e-06,4.765688556978355e-06,5.754142066195689e-06
1,2665,1.0870475003872039e-05,1.8169692426514888e-06,1.2926950419655081e-06,4.996640625794799e-06,6.033955447440527e-06
1,2730,1.0970266690868728e-05,1.8353637365584348e-06,1.305216179681925e-06,5.047278140502528e-06,6.0953150104076955e-06
1,2795,1.1193233822376355e-05,1.8689685922607907e-06,1.3284453954001247e-06,5.144189616496288e-06,6.213041168166544e-06
1,2860,1.152957471817065e-05,1.9248427761018163e-06,1.3662358579026715e-06,5.3026562173504344e-06,6.405445614391398e-06
1,2925,1.1627212822479587e-05,1.9438139192206446e-06,1.3794859939378978e-06,5.353324988551935e-06,6.466492935869371e-06
1,2990,1.2052941576474242e-05,2.0243095033143984e-06,1.4401033679154457e-06,5.559577857844195e-06,6.713035044633613e-06
1,3055,1.2172088939326664e-05,2.042162357643586e-06,1.4520130508647916e-06,5.612512162304555e-06,6.777610087455583e-06
1,3120,1.2495451290711603e-05,2.096759172568012e-06,1.490414553771254e-06,5.7625984747070505e-06,6.958988941802871e-06
1,3185,1.2749949033012007e-05,2.140326415204606e-06,1.5183875779186234e-06,5.888850422698406e-06,7.112948618979661e-06
1,3250,1.285756556369009e-05,2.1550273343953386e-06,1.5301367329222681e-06,5.929603274815538e-06,7.162043212500417e-06
1,3315,1.3260526973913408e-05,2.224313306069979e-06,1.5761811075841834e-06,6.126108704573189e-06,7.400887627684678e-06
1,3380,1.3314046576062594e-05,2.2331631634092448e-06,1.5832697971531122e-06,6.147995715109849e-06,7.42661534282226e-06
1,3445,1.347730583121948e-05,2.2594252893045876e-06,1.599264216186041e-06,6.227014981460468e-06,7.52352077923181e-06
1,3510,1.4055598859595157e-05,2.3705822322618015e-06,1.6844448653109453e-06,6.507891920716557e-06,7.858476555212388e-06
1,3575,1.4342929333693716e-05,2.4154288606914024e-06,1.7161925828433947e-06,6.6343318692115275e-06,8.011630312885257e-06
1,3640,1.4382169383303332e-05,2.4241513214618726e-06,1.7209260964711827e-06,6.659186091183064e-06,8.041955238342441e-06
1,3705,1.4739198532735029e-05,2.4863833753240087e-06,1.7639475002479546e-06,6.831159484474683e-06,8.250270903522173e-06
1,3770,1.5028946901648426e-05,2.534281712459407e-06,1.7936560653731312e-06,6.973619798155123e-06,8.424570103002656e-06
1,3835,1.5095628182863988e-05,2.541090449307576e-06,1.8012176036651456e-06,6.989361219599617e-06,8.442653103799965e-06
1,3900,1.5203542958355397e-05,2.560648206407874e-06,1.8148540742539257e-06,7.043176313589588e-06,8.50784633008151e-06
1,3965,1.5118458252430954e-05,2.546606317123982e-06,1.802113519833595e-06,7.008896585814348e-06,8.467169026655867e-06
1,4030,1.5348608935421156e-05,2.584994749232025e-06,1.8291237742364215e-06,7.115902420202295e-06,8.596839151683378e-06
1,4095,1.5414837578349565e-05,2.595065623089924e-06,1.8379608780960522e-06,7.14154473602484e-06,8.627530531170897e-06
2,0,4.618154754540772e-16,7.72908647166476e-12,1.4686061490485275e-11,1.186392010233284e-12,2.2184717802019072e-13
2,65,1.0452678153136226e-07,4.304113652624343e-08,2.5453116547174665e-08,1.0506920189240907e-07,1.2862209759324394e-07
2,130,2.955649661828739e-07,1.254079314524489e-07,7.779483465404353e-08,2.970037935912163e-07,3.615087359279641e-07
2,195,6.859371464101385e-07,2.9327515140883504e-07,1.859381432132816e-07,6.855339809084062e-07,8.31972753429437e-07
2,260,1.0032027950891124e-06,4.28781131878753e-07,2.7295549343181585e-07,9.999178725278237e-07,1.2125573358938963e-06
2,325,1.4597207939468519e-06,6.238673904581452e-07,3.9793771405789036e-07,1.452492998907312e-06,1.7598903406747617e-06
2,390,1.4593121894611218e-06,6.2364874075795e-07,3.9795821033437935e-07,1.451847757796628e-06,1.7591301868700511e-06
2,455,1.9044579827552603e-06,8.133570294197165e-07,5.200064100085188e-07,1.8908026941807553e-06,2.2894620923360226e-06
2,520,1.8843918710864903e-06,8.037120036978007e-07,5.136034962814756e-07,1.8695222131042321e-06,2.2640426188611586e-06
2,585,2.219754578985344e-06,9.448256464709754e-07,6.044618745282251e-07,2.1968136567110603e-06,2.6595025073541407e-06
2,650,2.312920290986675e-06,9.821932216952076e-07,6.275350017100784e-07,2.285985629662189e-06,2.7675886723372804e-06
2,715,2.527696432512126e-06,1.0717092121309384e-06,6.85893815391313e-07,2.4928465467989945e-06,3.017518077180983e-06
2,780,2.729595436067007e-06,1.1547315675652532e-06,7.383026292755241e-07,2.6879939714461396e-06,3.2535083906923796e-06
2,845,2.825021145006009e-06,1.1943033890268948e-06,7.636203108070811e-07,2.7803717067117408e-06,3.3651904831557e-06
2,910,3.1532935605614883e-06,1.3305637914734368e-06,8.525011656678826e-07,3.0947066480859317e-06,3.7444705625785384e-06
2,975,3.1646705993615993e-06,1.3362821333684705e-06,8.561227234471601e-07,3.107683172168392e-06,3.760076184471771e-06
2,1040,3.5164013439526328e-06,1.4801229951209128e-06,9.484256928991901e-07,3.4432296655051343e-06,4.1654434345974985e-06
2,1105,3.5653814819631174e-06,1.5007473307010994e-06,9.613865745003716e-07,3.491529665039217e-06,4.223853477659431e-06
2,1170,3.853659680819936e-06,1.6203161930068605e-06,1.0403113409745271e-06,3.76626363325615e-06,4.555289619567045e-06
2,1235,3.97535421254591e-06,1.6699229911831295e-06,1.071100876096323e-06,3.883569012476241e-06,4.697116814640072e-06
2,1300,4.108938439058267e-06,1.7260370931955992e-06,1.1071501768877232e-06,4.013468047472086e-06,4.8536204218044414e-06
2,1365,4.3491576848619204e-06,1.8221594841115774e-06,1.1671955324029964e-06,4.242174136025985e-06,5.130816202181689e-06
2,1430,4.387468529952251e-06,1.8382340431368667e-06,1.1771698637909358e-06,4.279801023847949e-06,5.176112861105579e-06
2,1495,4.705771066551403e-06,1.96925550376584e-06,1.262240710503268e-06,4.583445746185777e-06,5.542784282650001e-06
2,1560,4.732425097391749e-06,1.9830605536613054e-06,1.2714336000940053e-06,4.613270074078712e-06,5.578188025803776e-06
2,1625,5.110718109165814e-06,2.1373449223268916e-06,1.3710553576234258e-06,4.972871892100133e-06,6.012785976766706e-06
2,1690,5.1462068769754464e-06,2.1519341796991335e-06,1.3799815218432053e-06,5.007405552299378e-06,6.054571722516108e-06
2,1755,5.423358571929373e-06,2.267500951314226e-06,1.4550816904495358e-06,5.274544061420724e-06,6.376973492637575e-06
2,1820,5.597929681505148e-06,2.3393491438714888e-06,1.5004837181937455e-06,5.443140843914321e-06,6.580742283263512e-06
2,1885,5.706444515208408e-06,2.3853211237363045e-06,1.5295782876759614e-06,5.550133029345226e-06,6.70974141646993e-06
2,1950,5.976198899183823e-06,2.497857920660028e-06,1.6002584011928255e-06,5.814019749203615e-06,7.028434099217498e-06
2,2015,5.949803670092612e-06,2.4843936017804145e-06,1.5915915894725144e-06,5.783890946665593e-06,6.992226022852008e-06
2,2080,6.284779770032634e-06,2.6256513214246524e-06,1.6838534776765271e-06,6.108204178503145e-06,7.382868592208507e-06
2,2145,6.3943905503875235e-06,2.674000821924278e-06,1.71726618464906e-06,6.215053440814086e-06,7.511240171426064e-06
2,2210,6.632984807682543e-06,2.7728366186762817e-06,1.7806796946555347e-06,6.44457516403735e-06,7.7880611923975e-06
2,2275,6.80425590349761e-06,2.843656646328065e-06,1.8248487573025115e-06,6.6123838129339145e-06,7.99124244402232e-06
2,2340,6.949894119210454e-06,2.902562754514618e-06,1.86221657111614e-06,6.750643390018636e-06,8.158275760743478e-06
2,2405,7.106950330895298e-06,2.9682966448491773e-06,1.9028357940904297e-06,6.9052329364864455e-06,8.344712561602323e-06
2,2470,7.104584491969609e-06,2.9614192962014747e-06,1.8964828858908017e-06,6.895740070365408e-06,8.334404215551744e-06
2,2535,7.532457142970253e-06,3.1478164100176473e-06,2.0204735597624032e-06,7.31717626521123e-06,8.8410931452039e-06
2,2600,7.579758991741827e-06,3.170027637983008e-06,2.034442491341632e-06,7.36832123242654e-06,8.902693681839396e-06
2,2665,7.863893358277493e-06,3.286750328439302e-06,2.1076910980579708e-06,7.642624732367386e-06,9.233972555751204e-06
2,2730,7.993805515187704e-06,3.3452947934447232e-06,2.151268400925815e-06,7.766057307096592e-06,9.381032956677643e-06
2,2795,8.202819560845723e-06,3.433379969139692e-06,2.206294467507418e-06,7.97249454024146e-06,9.630251444532287e-06
2,2860,8.363506860086283e-06,3.498851977715161e-06,2.247707465925524e-06,8.126136612266026e-06,9.815840139291513e-06
2,2925,8.431849515763967e-06,3.5272892856837018e-06,2.265140335074934e-06,8.193620038776e-06,9.89732501613883e-06
2,2990,8.737764495502437e-06,3.6529200376820495e-06,2.3453291520220865e-06,8.487118364972104e-06,1.0251785703133081e-05
2,3055,8.693889759695675e-06,3.6377719750968597e-06,2.335926842400382e-06,8.449172183810854e-06,1.0205008646439972e-05
2,3120,9.079230281102025e-06,3.7985950668150837e-06,2.436301273599854e-06,8.827644337081812e-06,1.0662387759661737e-05
2,3185,9.131406917344753e-06,3.819779783822251e-06,2.4507509673340114e-06,8.87548066797518e-06,1.07196518284462e-05
2,3250,9.3027384207987e-06,3.89815432341484e-06,2.506715977986464e-06,9.043516702832725e-06,1.0920018151144066e-05
2,3315,9.511624462504373e-06,3.986685957563114e-06,2.5619217655837307e-06,9.251323233079122e-06,1.1170963868920315e-05
2,3380,9.57997186414295e-06,4.012039078365985e-06,2.5786490507689056e-06,9.310538762207474e-06,1.12423771350775e-05
2,3445,9.9005277687154e-06,4.1475002687263835e-06,2.6634454905182095e-06,9.628474000418155e-06,1.1626433558920853e-05
2,3510,9.954342347386166e-06,4.171636006333773e-06,2.6796673701065364e-06,9.68169918995398e-06,1.1689885383035128e-05
2,3575,1.0206864070529102e-05,4.274975128906833e-06,2.7431809282692744e-06,9.927209320182308e-06,1.1986440328107372e-05
2,3640,1.0235164299876777e-05,4.285091289242858e-06,2.751059562746136e-06,9.94860543254185e-06,1.201184212848388e-05
2,3705,1.0389489633611954e-05,4.347976141934098e-06,2.7908291501251844e-06,1.0096005458753366e-05,1.2189506252831009e-05
2,3770,1.0738196925078233e-05,4.495849529712188e-06,2.888173831397127e-06,1.0433384464260038e-05,1.2595187540131295e-05
2,3835,1.0773841300835356e-05,4.510379911421117e-06,2.897402464610767e-06,1.0466733465575391e-05,1.263481169310861e-05
2,3900,1.1015188183106005e-05,4.6125256533428655e-06,2.9665825783656e-06,1.0695944438292109e-05,1.290965968866581e-05
2,3965,1.1217242756016551e-05,4.695118588570057e-06,3.0179547865081874e-06,1.0891416545199795e-05,1.3146076463026587e-05
2,4030,1.1224989543785188e-05,4.699290962051236e-06,3.0211326984408374e-06,1.0900058705223853e-05,1.3156168350353637e-05
2,4095,1.1267285402337704e-05,4.714146105540027e-06,3.0309085201406236e-06,1.0934568118297846e-05,1.3197556824782749e-05
3,0,4.066602191648722e-16,6.8059767591552506e-12,1.2931888368509214e-11,1.0446983760663926e-12,1.95351489405213e-13
3,65,3.7116120329251816e-08,5.2696622208118256e-08,3.326479706904693e-08,1.0148408647218082e-07,1.1321329535678873e-07
3,130,1.1637655159526852e-07,1.5653933844264203e-07,1.0184660503539793e-07,2.980355469698202e-07,3.3324934975545266e-07
3,195,3.0939819127354723e-07,3.647058501046426e-07,2.3871928566871034e-07,7.045775875858481e-07,7.960299816146668e-07
3,260,4.842146808064149e-07,5.212696467187263e-07,3.4078276850006617e-07,1.0200166067409093e-06,1.1604132687441513e-06
3,325,7.649562459929468e-07,7.387526653038753e-07,4.816671655321472e-07,1.4689628917886406e-06,1.6839561126449194e-06
3,390,7.923659488799858e-07,7.592319229887361e-07,4.953016211412558e-07,1.5109310027061623e-06,1.7329418638414492e-06
3,455,1.1011068152619917e-06,9.699131308659101e-07,6.313647200635026e-07,1.9545978060403033e-06,2.253602080169092e-06
3,520,1.080524892244873e-06,9.575691764884178e-07,6.235231179152484e-07,1.927824430479768e-06,2.221915293868613e-06
3,585,1.3229179642943046e-06,1.1173712522901272e-06,7.267121079800445e-07,2.2658347777187386e-06,2.6188398897154536e-06
3,650,1.4022931523154432e-06,1.1718292771009769e-06,7.634684123605928e-07,2.377614228480301e-06,2.749449141322582e-06
3,715,1.5444811060429152e-06,1.261221873005723e-06,8.203587869393356e-07,2.569689851007165e-06,2.9758168495259253e-06
3,780,1.6997797774670978e-06,1.361102034916078e-06,8.854256866070192e-07,2.7809256983085726e-06,3.2241739842311706e-06
3,845,1.7720935766759921e-06,1.4065093480761462e-06,9.145242582029873e-07,2.8781823178124612e-06,3.3387981100523185e-06
3,910,2.0173545587145215e-06,1.5656748688760394e-06,1.0180485478665503e-06,3.214085382554717e-06,3.732918962788586e-06
3,975,2.0255910950141147e-06,1.5697177453650368e-06,1.020751022066018e-06,3.2230427229781503e-06,3.7437228750204113e-06
3,1040,2.2997599654640253e-06,1.7415305226741454e-06,1.1301361567092385e-06,3.591460974669924e-06,4.177123619960185e-06
3,1105,2.309841783220868e-06,1.7477292993213976e-06,1.1341244914195262e-06,3.6049340569435408e-06,4.193101572769999e-06
3,1170,2.5512402125760464e-06,1.90545427058138e-06,1.238622711477925e-06,3.934687925686629e-06,4.579910701192434e-06
3,1235,2.6332404378036548e-06,1.9561593221398062e-06,1.2707618778687624e-06,4.04390248475252e-06,4.7085805993435055e-06
3,1300,2.7278467121649444e-06,2.0149870972614065e-06,1.3078514052982939e-06,4.170511507231353e-06,4.857339349835637e-06
3,1365,2.925903907495678e-06,2.142323779561455e-06,1.3895893170188205e-06,4.441206691447879e-06,5.174913151509613e-06
3,1430,2.9786578170142337e-06,2.177116362551608e-06,1.4136694542206337e-06,4.512561134511025e-06,5.258941359324643e-06
3,1495,3.227721612347956e-06,2.333791059966163e-06,1.5143365596149106e-06,4.8465981789475515e-06,5.6513910650068405e-06
3,1560,3.226423136517715e-06,2.3350033247905315e-06,1.5145954301618252e-06,4.848926171969476e-06,5.653624731096962e-06
3,1625,3.4898810894192107e-06,2.510145844382518e-06,1.629910475653416e-06,5.2146916789350735e-06,6.081681409627117e-06
3,1690,3.5053238181577674e-06,2.519340516078923e-06,1.635232558773311e-06,5.235082197153004e-06,6.105576760671601e-06
3,1755,3.7076081275184598e-06,2.6453294557110385e-06,1.7164701674850533e-06,5.504396342172616e-06,6.422581011198513e-06
3,1820,3.84105459468374e-06,2.734895434936825e-06,1.7770724753523251e-06,5.688669246818158e-06,6.638459336330409e-06
3,1885,3.968026523174616e-06,2.817450013322993e-06,1.8295752867270945e-06,5.864659321897416e-06,6.844836822864423e-06
3,1950,4.1606076088357844e-06,2.9435637749497045e-06,1.910361265827236e-06,6.131973712106983e-06,7.1578426696722214e-06
3,2015,4.178367045154421e-06,2.9519966908021456e-06,1.9157180388651346e-06,6.151048263432494e-06,7.18094023148256e-06
3,2080,4.400039704167091e-06,3.094886479629071e-06,2.0068522140795346e-06,6.454973404027102e-06,7.536848655740058e-06
3,2145,4.444554660680086e-06,3.1281304047290602e-06,2.0296930585253957e-06,6.5216376061881334e-06,7.614553058743755e-06
3,2210,4.679775677806449e-06,3.2829030225028107e-06,2.1315161627292753e-06,6.845716550193352e-06,7.994331493471279e-06
3,2275,4.777453118143951e-06,3.3437634284958975e-06,2.1703003243166418e-06,6.9765528428224945e-06,8.148439492232855e-06
3,2340,4.804656214823241e-06,3.355246062865143e-06,2.174600074581625e-06,7.007728880592739e-06,8.186285995864822e-06
3,2405,5.064564314232323e-06,3.5291365303703075e-06,2.289207339542825e-06,7.369825348910398e-06,8.60914067265869e-06
3,2470,5.126639942386287e-06,3.571216850403965e-06,2.3161203838564626e-06,7.4582933514916894e-06,8.712367698511684e-06
3,2535,5.32510348325228e-06,3.7005272093047454e-06,2.4016754372123926e-06,7.728394091853981e-06,9.028897156682282e-06
3,2600,5.347346287570423e-06,3.7228628187937376e-06,2.415729416174412e-06,7.772583561070558e-06,9.078851861112562e-06
3,2665,5.598711049928237e-06,3.888583900346335e-06,2.5248993230805867e-06,8.11968619705311e-06,9.48568955475744e-06
3,2730,5.600785171272011e-06,3.886702682119959e-06,2.5233939533776444e-06,8.117017618934576e-06,9.482972568183567e-06
3,2795,5.7956411719778415e-06,4.011447885939449e-06,2.6038108375314405e-06,8.381764846117394e-06,9.793705286658932e-06
3,2860,5.95240164999e-06,4.121364201301783e-06,2.6748563731676753e-06,8.61041376601111e-06,1.0059391907389384e-05
3,2925,6.003214748850266e-06,4.148791282188157e-06,2.6914318696116824e-06,8.672635887395117e-06,1.0133718923538391e-05
3,2990,6.183138689350109e-06,4.26661336622762e-06,2.7675497977580215e-06,8.920590987657603e-06,1.0423312465023326e-05
3,3055,6.285686923164585e-06,4.33309146060264e-06,2.809541784720098e-06,9.062832608827912e-06,1.0590386459709839e-05
3,3120,6.4738335536950395e-06,4.4585645106284275e-06,2.8938066791637763e-06,9.321753902415659e-06,1.0893339953315458e-05
3,3185,6.547796795778246e-06,4.507755284136351e-06,2.9258225057056816e-06,9.425106423756095e-06,1.1013977636426801e-05
3,3250,6.702275331506142e-06,4.6100266253745065e-06,2.9913815802364856e-06,9.640804332537798e-06,1.1266049439198598e-05
3,3315,6.901533116909715e-06,4.747509214610521e-06,3.085413076045736e-06,9.919892263440507e-06,1.159142082294102e-05
3,3380,6.965285120216006e-06,4.788916989720742e-06,3.1119937940169442e-06,1.0008030545384081e-05,1.1694553063657375e-05
3,3445,7.176797964618031e-06,4.914978977154411e-06,3.191057392339065e-06,1.0282820602931752e-05,1.2018931760186857e-05
3,3510,7.0943325936851835e-06,4.8686278256194605e-06,3.1612717747451383e-06,1.018041005691571e-05,1.1896533524286824e-05
3,3575,7.283890949614899e-06,4.995844920403923e-06,3.2437090818312178e-06,1.0445959829387937e-05,1.2205683058773244e-05
3,3640,7.4703842482378105e-06,5.1171084478433e-06,3.322745811940041e-06,1.0700887178826843e-05,1.2503882299240243e-05
3,3705,7.457458524643872e-06,5.101286216541379e-06,3.3086898516212164e-06,1.0676299789198958e-05,1.2476489722968494e-05
3,3770,7.842793570816607e-06,5.348882839276602e-06,3.470333832470365e-06,1.1196200300458681e-05,1.3084102361888716e-05
3,3835,7.923984192422623e-06,5.394045056275598e-06,3.500609618077669e-06,1.1292463288342734e-05,1.3197513347112353e-05
3,3900,8.062464694363872e-06,5.474607192938423e-06,3.5510693228879083e-06,1.1467314314360765e-05,1.3402521217969211e-05
3,3965,8.208852262183498e-06,5.571075503818044e-06,3.6199364956991416e-06,1.1660910319323643e-05,1.362923801327043e-05
3,4030,8.188525703575695e-06,5.56351357921188e-06,3.6149858466081165e-06,1.1641415159559909e-05,1.3604421997150029e-05
3,4095,8.167857331014134e-06,5.542834235088485e-06,3.6018647377301954e-06,1.1600391714256208e-05,1.3557487672070614e-05
4,0,4.566187682127995e-16,7.642107988685558e-12,1.4520736711271497e-11,1.1730413997948732e-12,2.1935072213991795e-13
4,65,4.771701418951603e-09,9.222608715010485e-08,7.104586953354729e-08,1.0313155466348775e-07,8.352672500010368e-08
4,130,2.522742859118986e-08,3.852856678596122e-07,2.988996288477194e-07,4.3882562024060406e-07,3.615006033436165e-07
4,195,4.445254282676742e-08,6.054019749612392e-07,4.685446851336971e-07,6.991916303144764e-07,5.814742124588506e-07
4,260,8.26953383313208e-08,9.844296031413014e-07,7.585496038300703e-07,1.1607089766617753e-06,9.786555693036606e-07
4,325,1.16746768849108e-07,1.302210830043412e-06,9.99515207127171e-07,1.5572549503878885e-06,1.3250571060469676e-06
4,390,1.6411602433224758e-07,1.6801083255910692e-06,1.2858457002574932e-06,2.036841165569507e-06,1.7492056875636391e-06
4,455,2.1716225650603482e-07,2.103061320669113e-06,1.602689081698706e-06,2.584721645562854e-06,2.23946084074649e-06
4,520,2.2280465670148144e-07,2.1426853055756904e-06,1.631991666310571e-06,2.6374993956930866e-06,2.28737996016246e-06
4,585,2.7623162057103386e-07,2.5328357625838374e-06,1.9233978018971164e-06,3.150005882038307e-06,2.7503351524563807e-06
