0.0,0.008333333333333333,0.016666666666666666,0.025,0.03333333333333333,0.041666666666666664,0.05,0.058333333333333334,0.06666666666666667,0.075,0.08333333333333333,0.09166666666666666,0.1,0.10833333333333334,0.11666666666666667,0.125,0.13333333333333333,0.14166666666666666,0.15,0.15833333333333333,0.16666666666666666,0.175,0.18333333333333332,0.19166666666666668,0.2,0.20833333333333334,0.21666666666666667,0.225,0.23333333333333334,0.24166666666666667,0.25,0.25833333333333336,0.26666666666666666,0.275,0.2833333333333333,0.2916666666666667,0.3,0.30833333333333335,0.31666666666666665,0.325,0.3333333333333333,0.3416666666666667,0.35,0.35833333333333334,0.36666666666666664,0.375,0.38333333333333336,0.39166666666666666,0.4,0.4083333333333333,0.4166666666666667,0.425,0.43333333333333335,0.44166666666666665,0.45,0.4583333333333333,0.4666666666666667,0.475,0.48333333333333334,0.49166666666666664,0.5,0.5083333333333333,0.5166666666666667,0.525,0.5333333333333333,0.5416666666666666,0.55,0.5583333333333333,0.5666666666666667,0.575,0.5833333333333334,0.5916666666666667,0.6,0.6083333333333333,0.6166666666666667,0.625,0.6333333333333333,0.6416666666666667,0.65,0.6583333333333333,0.6666666666666666,0.675,0.6833333333333333,0.6916666666666667,0.7,0.7083333333333334,0.7166666666666667,0.725,0.7333333333333333,0.7416666666666667,0.75,0.7583333333333333,0.7666666666666667,0.775,0.7833333333333333,0.7916666666666666,0.8,0.8083333333333333,0.8166666666666667,0.825,0.8333333333333334,0.8416666666666667,0.85,0.8583333333333333,0.8666666666666667,0.875,0.8833333333333333,0.8916666666666667,0.9,0.9083333333333333,0.9166666666666666,0.925,0.9333333333333333,0.9416666666666667,0.95,0.9583333333333334,0.9666666666666667,0.975,0.9833333333333333,0.9916666666666667,1.0,1.0083333333333333,1.0166666666666666,1.025,1.0333333333333334,1.0416666666666667,1.05,1.0583333333333333,1.0666666666666667,1.075,1.0833333333333333,1.0916666666666666,1.1,1.1083333333333334,1.1166666666666667,1.125,1.1333333333333333,1.1416666666666666,1.15,1.1583333333333334,1.1666666666666667,1.175,1.1833333333333333,1.1916666666666667,1.2,1.2083333333333333,1.2166666666666666,1.225,1.2333333333333334,1.2416666666666667,1.25,1.2583333333333333,1.2666666666666666,1.275,1.2833333333333334,1.2916666666666667,1.3,1.3083333333333333,1.3166666666666667,1.325,1.3333333333333333,1.3416666666666666,1.35,1.3583333333333334,1.3666666666666667,1.375,1.3833333333333333,1.3916666666666666,1.4,1.4083333333333334,1.4166666666666667,1.425,1.4333333333333333,1.4416666666666667,1.45,1.4583333333333333,1.4666666666666666,1.475,1.4833333333333334,1.4916666666666667,1.5,1.5083333333333333,1.5166666666666666,1.525,1.5333333333333334,1.5416666666666667,1.55,1.5583333333333333,1.5666666666666667,1.575,1.5833333333333333,1.5916666666666666,1.6,1.6083333333333334,1.6166666666666667,1.625,1.6333333333333333,1.6416666666666666,1.65,1.6583333333333334,1.6666666666666667,1.675,1.6833333333333333,1.6916666666666667,1.7,1.7083333333333333,1.7166666666666666,1.725,1.7333333333333334,1.7416666666666667,1.75,1.7583333333333333,1.7666666666666666,1.775,1.7833333333333334,1.7916666666666667,1.8,1.8083333333333333,1.8166666666666667,1.825,1.8333333333333333,1.8416666666666666,1.85,1.8583333333333334,1.8666666666666667,1.875,1.8833333333333333,1.8916666666666666,1.9,1.9083333333333334,1.9166666666666667,1.925,1.9333333333333333,1.9416666666666667,1.95,1.9583333333333333,1.9666666666666666,1.975,1.9833333333333334,1.9916666666666667,2.0,2.0083333333333333,2.0166666666666666,2.025,2.033333333333333,2.0416666666666665,2.05,2.058333333333333,2.066666666666667,2.075,2.0833333333333335,2.091666666666667,2.1,2.1083333333333334,2.1166666666666667,2.125,2.1333333333333333,2.1416666666666666,2.15,2.158333333333333,2.1666666666666665,2.175,2.183333333333333,2.191666666666667,2.2,2.2083333333333335,2.216666666666667,2.225,2.2333333333333334,2.2416666666666667,2.25,2.2583333333333333,2.2666666666666666,2.275,2.283333333333333,2.2916666666666665,2.3,2.308333333333333,2.316666666666667,2.325,2.3333333333333335,2.341666666666667,2.35,2.3583333333333334,2.3666666666666667,2.375,2.3833333333333333,2.3916666666666666,2.4,2.408333333333333,2.4166666666666665,2.425,2.433333333333333,2.441666666666667,2.45,2.4583333333333335,2.466666666666667,2.475,2.4833333333333334,2.4916666666666667,2.5,2.5083333333333333,2.5166666666666666,2.525,2.533333333333333,2.5416666666666665,2.55,2.558333333333333,2.566666666666667,2.575,2.5833333333333335,2.591666666666667,2.6,2.6083333333333334,2.6166666666666667,2.625,2.6333333333333333,2.6416666666666666,2.65,2.658333333333333,2.6666666666666665,2.675,2.683333333333333,2.691666666666667,2.7,2.7083333333333335,2.716666666666667,2.725,2.7333333333333334,2.7416666666666667,2.75,2.7583333333333333,2.7666666666666666,2.775,2.783333333333333,2.7916666666666665,2.8,2.808333333333333,2.816666666666667,2.825,2.8333333333333335,2.841666666666667,2.85,2.8583333333333334,2.8666666666666667,2.875,2.8833333333333333,2.8916666666666666,2.9,2.908333333333333,2.9166666666666665,2.925,2.933333333333333,2.941666666666667,2.95,2.9583333333333335,2.966666666666667,2.975,2.9833333333333334,2.9916666666666667,3.0,3.0083333333333333,3.0166666666666666,3.025,3.033333333333333,3.0416666666666665,3.05,3.058333333333333,3.066666666666667,3.075,3.0833333333333335,3.091666666666667,3.1,3.1083333333333334,3.1166666666666667,3.125,3.1333333333333333,3.1416666666666666,3.15,3.158333333333333,3.1666666666666665,3.175,3.183333333333333,3.191666666666667,3.2,3.2083333333333335,3.216666666666667,3.225,3.2333333333333334,3.2416666666666667,3.25,3.2583333333333333,3.2666666666666666,3.275,3.283333333333333,3.2916666666666665,3.3,3.308333333333333,3.316666666666667,3.325,3.3333333333333335,3.341666666666667,3.35,3.3583333333333334,3.3666666666666667,3.375,3.3833333333333333,3.3916666666666666,3.4,3.408333333333333,3.4166666666666665,3.425,3.433333333333333,3.441666666666667,3.45,3.4583333333333335,3.466666666666667,3.475,3.4833333333333334,3.4916666666666667,3.5,3.5083333333333333,3.5166666666666666,3.525,3.533333333333333,3.5416666666666665,3.55,3.558333333333333,3.566666666666667,3.575,3.5833333333333335,3.591666666666667,3.6,3.6083333333333334,3.6166666666666667,3.625,3.6333333333333333,3.6416666666666666,3.65,3.658333333333333,3.6666666666666665,3.675,3.683333333333333,3.691666666666667,3.7,3.7083333333333335,3.716666666666667,3.725,3.7333333333333334,3.7416666666666667,3.75,3.7583333333333333,3.7666666666666666,3.775,3.783333333333333,3.7916666666666665,3.8,3.808333333333333,3.816666666666667,3.825,3.8333333333333335,3.841666666666667,3.85,3.8583333333333334,3.8666666666666667,3.875,3.8833333333333333,3.8916666666666666,3.9,3.908333333333333,3.9166666666666665,3.925,3.933333333333333,3.941666666666667,3.95,3.9583333333333335,3.966666666666667,3.975,3.9833333333333334,3.9916666666666667,4.0,4.008333333333334,4.016666666666667,4.025,4.033333333333333,4.041666666666667,4.05,4.058333333333334,4.066666666666666,4.075,4.083333333333333,4.091666666666667,4.1,4.108333333333333,4.116666666666666,4.125,4.133333333333334,4.141666666666667,4.15,4.158333333333333,4.166666666666667,4.175,4.183333333333334,4.191666666666666,4.2,4.208333333333333,4.216666666666667,4.225,4.233333333333333,4.241666666666666,4.25,4.258333333333334,4.266666666666667,4.275,4.283333333333333,4.291666666666667,4.3,4.308333333333334,4.316666666666666,4.325,4.333333333333333,4.341666666666667,4.35,4.358333333333333,4.366666666666666,4.375,4.383333333333334,4.391666666666667,4.4,4.408333333333333,4.416666666666667,4.425,4.433333333333334,4.441666666666666,4.45,4.458333333333333,4.466666666666667,4.475,4.483333333333333,4.491666666666666,4.5,4.508333333333334,4.516666666666667,4.525,4.533333333333333,4.541666666666667,4.55,4.558333333333334,4.566666666666666,4.575,4.583333333333333,4.591666666666667,4.6,4.608333333333333,4.616666666666666,4.625,4.633333333333334,4.641666666666667,4.65,4.658333333333333,4.666666666666667,4.675,4.683333333333334,4.691666666666666,4.7,4.708333333333333,4.716666666666667,4.725,4.733333333333333,4.741666666666666,4.75,4.758333333333334,4.766666666666667,4.775,4.783333333333333,4.791666666666667,4.8,4.808333333333334,4.816666666666666,4.825,4.833333333333333,4.841666666666667,4.85,4.858333333333333,4.866666666666666,4.875,4.883333333333334,4.891666666666667,4.9,4.908333333333333,4.916666666666667,4.925,4.933333333333334,4.941666666666666,4.95,4.958333333333333,4.966666666666667,4.975,4.983333333333333,4.991666666666666,5.0,5.008333333333334,5.016666666666667,5.025,5.033333333333333,5.041666666666667,5.05,5.058333333333334,5.066666666666666,5.075,5.083333333333333,5.091666666666667,5.1,5.108333333333333,5.116666666666666,5.125,5.133333333333334,5.141666666666667,5.15,5.158333333333333,5.166666666666667,5.175,5.183333333333334,5.191666666666666,5.2,5.208333333333333,5.216666666666667,5.225,5.233333333333333,5.241666666666666,5.25,5.258333333333334,5.266666666666667,5.275,5.283333333333333,5.291666666666667,5.3,5.308333333333334,5.316666666666666,5.325,5.333333333333333,5.341666666666667,5.35,5.358333333333333,5.366666666666666,5.375,5.383333333333334,5.391666666666667,5.4,5.408333333333333,5.416666666666667,5.425,5.433333333333334,5.441666666666666,5.45,5.458333333333333,5.466666666666667,5.475,5.483333333333333,5.491666666666666,5.5,5.508333333333334,5.516666666666667,5.525,5.533333333333333,5.541666666666667,5.55,5.558333333333334,5.566666666666666,5.575,5.583333333333333,5.591666666666667,5.6,5.608333333333333,5.616666666666666,5.625,5.633333333333334,5.641666666666667,5.65,5.658333333333333,5.666666666666667,5.675,5.683333333333334,5.691666666666666,5.7,5.708333333333333,5.716666666666667,5.725,5.733333333333333,5.741666666666666,5.75,5.758333333333334,5.766666666666667,5.775,5.783333333333333,5.791666666666667,5.8,5.808333333333334,5.816666666666666,5.825,5.833333333333333,5.841666666666667,5.85,5.858333333333333,5.866666666666666,5.875,5.883333333333334,5.891666666666667,5.9,5.908333333333333,5.916666666666667,5.925,5.933333333333334,5.941666666666666,5.95,5.958333333333333,5.966666666666667,5.975,5.983333333333333,5.991666666666666,6.0,6.008333333333334,6.016666666666667,6.025,6.033333333333333,6.041666666666667,6.05,6.058333333333334,6.066666666666666,6.075,6.083333333333333,6.091666666666667,6.1,6.108333333333333,6.116666666666666,6.125,6.133333333333334,6.141666666666667,6.15,6.158333333333333,6.166666666666667,6.175,6.183333333333334,6.191666666666666,6.2,6.208333333333333,6.216666666666667,6.225,6.233333333333333,6.241666666666666,6.25,6.258333333333334,6.266666666666667,6.275,6.283333333333333,6.291666666666667,6.3,6.308333333333334,6.316666666666666,6.325,6.333333333333333,6.341666666666667,6.35,6.358333333333333,6.366666666666666,6.375,6.383333333333334,6.391666666666667,6.4,6.408333333333333,6.416666666666667,6.425,6.433333333333334,6.441666666666666,6.45,6.458333333333333,6.466666666666667,6.475,6.483333333333333,6.491666666666666,6.5,6.508333333333334,6.516666666666667,6.525,6.533333333333333,6.541666666666667,6.55,6.558333333333334,6.566666666666666,6.575,6.583333333333333,6.591666666666667,6.6,6.608333333333333,6.616666666666666,6.625,6.633333333333334,6.641666666666667,6.65,6.658333333333333,6.666666666666667,6.675,6.683333333333334,6.691666666666666,6.7,6.708333333333333,6.716666666666667,6.725,6.733333333333333,6.741666666666666,6.75,6.758333333333334,6.766666666666667,6.775,6.783333333333333,6.791666666666667,6.8,6.808333333333334,6.816666666666666,6.825,6.833333333333333,6.841666666666667,6.85,6.858333333333333,6.866666666666666,6.875,6.883333333333334,6.891666666666667,6.9,6.908333333333333,6.916666666666667,6.925,6.933333333333334,6.941666666666666,6.95,6.958333333333333,6.966666666666667,6.975,6.983333333333333,6.991666666666666,7.0,7.008333333333334,7.016666666666667,7.025,7.033333333333333,7.041666666666667,7.05,7.058333333333334,7.066666666666666,7.075,7.083333333333333,7.091666666666667,7.1,7.108333333333333,7.116666666666666,7.125,7.133333333333334,7.141666666666667,7.15,7.158333333333333,7.166666666666667,7.175,7.183333333333334,7.191666666666666,7.2,7.208333333333333,7.216666666666667,7.225,7.233333333333333,7.241666666666666,7.25,7.258333333333334,7.266666666666667,7.275,7.283333333333333,7.291666666666667,7.3,7.308333333333334,7.316666666666666,7.325,7.333333333333333,7.341666666666667,7.35,7.358333333333333,7.366666666666666,7.375,7.383333333333334,7.391666666666667,7.4,7.408333333333333,7.416666666666667,7.425,7.433333333333334,7.441666666666666,7.45,7.458333333333333,7.466666666666667,7.475,7.483333333333333,7.491666666666666,7.5,7.508333333333334,7.516666666666667,7.525,7.533333333333333,7.541666666666667,7.55,7.558333333333334,7.566666666666666,7.575,7.583333333333333,7.591666666666667,7.6,7.608333333333333,7.616666666666666,7.625,7.633333333333334,7.641666666666667,7.65,7.658333333333333,7.666666666666667,7.675,7.683333333333334,7.691666666666666,7.7,7.708333333333333,7.716666666666667,7.725,7.733333333333333,7.741666666666666,7.75,7.758333333333334,7.766666666666667,7.775,7.783333333333333,7.791666666666667,7.8,7.808333333333334,7.816666666666666,7.825,7.833333333333333,7.841666666666667,7.85,7.858333333333333,7.866666666666666,7.875,7.883333333333334,7.891666666666667,7.9,7.908333333333333,7.916666666666667,7.925,7.933333333333334,7.941666666666666,7.95,7.958333333333333,7.966666666666667,7.975,7.983333333333333,7.991666666666666,8.0,8.008333333333333,8.016666666666667,8.025,8.033333333333333,8.041666666666666,8.05,8.058333333333334,8.066666666666666,8.075,8.083333333333334,8.091666666666667,8.1,8.108333333333333,8.116666666666667,8.125,8.133333333333333,8.141666666666667,8.15,8.158333333333333,8.166666666666666,8.175,8.183333333333334,8.191666666666666,8.2,8.208333333333334,8.216666666666667,8.225,8.233333333333333,8.241666666666667,8.25,8.258333333333333,8.266666666666667,8.275,8.283333333333333,8.291666666666666,8.3,8.308333333333334,8.316666666666666,8.325,8.333333333333334,8.341666666666667,8.35,8.358333333333333,8.366666666666667,8.375,8.383333333333333,8.391666666666667,8.4,8.408333333333333,8.416666666666666,8.425,8.433333333333334,8.441666666666666,8.45,8.458333333333334,8.466666666666667,8.475,8.483333333333333,8.491666666666667,8.5,8.508333333333333,8.516666666666667,8.525,8.533333333333333,8.541666666666666,8.55,8.558333333333334,8.566666666666666,8.575,8.583333333333334,8.591666666666667,8.6,8.608333333333333,8.616666666666667,8.625,8.633333333333333,8.641666666666667,8.65,8.658333333333333,8.666666666666666,8.675,8.683333333333334,8.691666666666666,8.7,8.708333333333334,8.716666666666667,8.725,8.733333333333333,8.741666666666667,8.75,8.758333333333333,8.766666666666667,8.775,8.783333333333333,8.791666666666666,8.8,8.808333333333334,8.816666666666666,8.825,8.833333333333334,8.841666666666667,8.85,8.858333333333333,8.866666666666667,8.875,8.883333333333333,8.891666666666667,8.9,8.908333333333333,8.916666666666666,8.925,8.933333333333334,8.941666666666666,8.95,8.958333333333334,8.966666666666667,8.975,8.983333333333333,8.991666666666667
