380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
0,0,0,0,0,0,0,0,3.924289793,9.101012498,19.55882732,37.21813139,106.2898065,225.6466631,383.0774802,617.9295252,1128.254189,1367.969849,1263.391701,936.6528276,545.7267678,356.9433801,226.6486094,121.5486142,84.39310443,58.82259913,33.41908488,24.46418956,18.84911533,13.65151875,12.10685149,10.16558047,6.846633255,8.11994005,8.078192286,6.11604739,9.038390853,8.349552751,9.601985663,10.31169765,10.26994988,11.45976115,10.91704022,8.620913215,9.205381908,9.080138616,8.286931105,8.746156506,6.930128783,5.719443634,6.34566009,4.988857768,4.529632367,4.383515194,3.527686037,2.567487471,5.322839878,2.901469581,0.814081393,3.3398211,0.834955275,0,0,0,0,0,2.483991943,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,767.8451077,1235.076759,1254.662007,748.5661782,337.1419539,218.366901,119.1388063,67.40924587,35.11177419,19.83413199,13.76519392,9.993645653,5.628605023,2.220810145,1.359288968,0,2.029360995,0.689216942,0.708361857,0,0.727506772,0,0.765796602,3.082331322,0,0.746651687,1.493303373,0,2.929172002,2.890882172,0.727506772,2.20166523,2.20166523,2.182520315,2.20166523,3.733258434,2.986606747,2.20166523,1.435868628,2.833447427,2.105940655,0,2.105940655,1.512448289,0.784941517,1.512448289,0,1.033825412,0,1.167839818,0,1.014680497,0,1.091260158,0,0,0,1.435868628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.801711729,4.696769891,9.532132993,17.72453162,52.0340507,108.1335022,177.7226928,274.3221601,531.2585721,773.2731151,957.9870654,1009.189557,905.2446494,689.6552117,481.7191991,291.2151325,208.8291688,146.7856085,85.31182032,57.28519343,38.26712518,26.91788121,20.41939959,13.76692552,10.93346434,9.670726202,7.699622773,6.945059741,8.084603911,7.376238616,8.05380542,8.130801648,9.362741292,10.57928169,8.777569961,8.900763925,7.607227299,9.378140537,7.33004088,8.423387313,7.745820509,4.712169137,4.173195543,4.496579699,2.664069479,2.587073252,4.357986489,4.419583471,5.49753066,0,0,0,0.877756996,1.863308711,0,2.063498903,0,0,1.27813738,1.478327572,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17.53833758,19.7415367,15.74960166,12.23757137,9.358142814,6.784108194,6.478714256,9.314515108,8.049311651,9.096376581,18.95623801,35.94922927,56.78145861,99.16577443,162.2514365,321.2962366,489.2629025,682.7735899,951.2803029,1108.230973,1244.196717,1361.686128,1408.455028,1412.730543,1425.927924,1429.570838,1405.684669,1380.184275,1351.302734,1321.679522,1285.228574,1258.244838,1195.85722,1151.989562,1083.166856,1037.183255,947.8337142,865.6173033,800.7429054,710.6953214,650.7944818,566.7238935,509.2443916,483.6567423,454.0117165,380.8916822,363.004323,365.4256606,400.9822406,291.7820939,209.6747523,183.7380814,163.8438477,163.2330598,136.6419734,124.2298912,119.1908912,98.03145409,100.125584,94.56305151,76.0212767,85.85932428,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.514788307,0.563815765,1.005062886,0.514788307,0,0,0,1.274713904,0.710898139,0,0,0,0,0,0,0,0.588329494,0,0,0,0,0.661870681,0.661870681,0,1.323741361,0,0,1.274713904,0.612843223,0.612843223,0.637356952,0,0,2.573941536,3.260325946,6.496138163,12.18332327,18.18918686,33.97602828,48.34107342,81.85134085,144.5329457,262.4930092,376.4818487,560.114192,908.993582,1352.422424,1606.507225,971.3074809,395.7741534,168.3602902,73.29604946,37.5550327,19.80709296,10.61444462,8.506263934,6.275514603,3.946710356,0,1.617906108,1.985612042,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.558400713,1.799291186,1.571794599,1.633839123,3.660626896,5.253103003,8.665551804,24.61099438,48.08450583,86.13848034,146.3630313,315.8273069,476.6467122,672.9762666,1039.928261,1266.411454,1355.362619,1197.521351,992.1953408,789.6199711,529.9636396,398.5533385,291.4024461,179.9291186,132.6305101,85.91098376,62.99587302,43.96888576,33.62813182,25.87256636,22.12921344,19.37857289,17.99291186,16.11089464,16.33839123,14.93204869,13.3809356,13.07071298,12.88457941,10.83711013,9.472130612,7.652157918,6.204452366,5.708096176,3.453811817,3.888123482,3.784715943,2.357691899,3.205633722,0.909986347,0.909986347,2.812685072,0,1.013393886,1.096119918,1.261571981,0,0,0,0,4.136301577,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.216998337,6.410514934,14.93438644,28.27201458,88.92534819,183.6506861,293.2634469,445.2137844,837.2414285,1198.06184,1471.318845,1538.87581,1357.432408,1032.750393,729.7185424,439.9069113,320.0326302,224.8611392,130.3001735,91.57878477,64.97397371,39.42584093,28.36594154,22.84773271,16.48418126,15.87365603,11.8347968,11.67042462,11.48257071,12.60969421,11.43560723,14.77001426,14.72305078,13.40807336,12.84451161,11.74086984,11.69390636,10.89552721,8.758688902,8.007273233,6.71577755,5.447763607,4.273676623,5.283391429,4.790274896,2.653436584,2.98218094,0.892306108,1.127123505,3.076107899,1.737648737,2.653436584,0,0,4.931165334,1.056678286,4.860720115,1.244532203,1.314977422,6.081770578,4.907683594,3.968414007,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68670664,0,0,0,0,0,0,0,0,0,0,0,0,0,1.693876378,0.86982841,2.609485231,0,0,0.824047968,0.824047968,0,0,0,0,2.472143903,1.648095936,3.341972314,10.20903871,12.72696306,23.43958664,34.33533199,62.0324998,90.23325247,153.4560438,266.0759327,480.4657457,680.8925236,1007.673323,1623.237155,2445.179223,3000.221309,1943.791815,845.0154105,366.4724435,160.5977928,76.636461,38.77603493,19.41090769,11.07886712,4.898507364,5.127409577,0,2.105900362,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.481797025,0,0,0,0,0,0,0,0,0,0,0.752807851,0,0,0,0,0.612283719,0,0.642396033,1.324941818,2.017525041,0,0,0.702620661,0.682545785,1.385166446,2.067712231,1.355054132,1.334979256,1.324941818,1.997450165,3.362541734,2.679995949,8.02995041,14.83533338,23.9493271,47.07558428,89.46368501,130.1253464,228.5123138,320.7463317,500.6774455,657.8035002,627.0086403,461.3306885,196.5631486,83.87283203,38.09207726,27.24160677,10.75009611,4.59714661,1.856926032,0.943519173,0,0,1.114155619,0,0,0,1.585915206,0,0,0,0,0,0,0,0,0,0,0,0,0
