,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.2726318053901,864.2327627390623,1171.6345038115978,1194.9434946887195,1720.4804652370512,2257.5565401799977,2094.024352699518,1707.879763238132,1501.4221074096859,1502.345235761255,1379.3845393322408,1194.0203663371503,1079.5524507425725,1022.7339007034898,1068.428754106164,1382.523175727576,1697.125317942351,1973.0022258087993,2208.4461118765175,2265.126192662865,2288.8505912981927,2151.350623331964,2011.3582088164985,1833.6560011394322,1633.2448360137641,1579.3341402821243,1546.5630838014185,1564.7948687449098,1669.154528889805,1757.4055992998183,1894.5824723429978,1992.6187032796443,2099.332340721041,2128.3647273778915,2161.1819402761757,2172.582575418055,2123.0105829387903,2096.101391490549,2063.0533965043724,2064.945809625089,2111.425322126597,2282.157910749316,2624.0384957529604,3024.8608260042965,2936.655912011862,2207.292201437056,1897.028762474656,1937.969504866749,2077.315729536116,1342.690187357366,729.4098669923842,502.78185668215156,403.22246396541595,335.1879044547677,298.72433456778526,259.260597538203,248.32152657210827,206.4114994108677,163.99375165626407,165.37844418361783,130.99191308766603,136.71530886739492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.2706764414907,2281.888109818101,2786.3389326259494,2302.29089576751,2351.754986308515,2834.5134565606713,2614.0436228364706,2211.929121427238,2091.6309794411063,2256.4652252942324,2311.5941977128386,2215.982045046985,2087.90044747293,1925.5532229319215,1879.8196643590927,2175.1304171979427,2510.2795669808984,2762.804342061281,2894.0177442505956,2864.772215858102,2803.7480818107724,2584.798094443977,2415.6806452199817,2207.3695823550224,1945.449393428862,1830.2634619176388,1680.4895117878914,1610.3462995961308,1549.6445572003722,1518.5567907989025,1500.5489142611623,1501.562145166099,1477.8433308005333,1448.7820262089372,1405.5815448984504,1379.7441568225622,1338.1556337699294,1333.6421506479383,1337.6950742676854,1405.4894329980016,1509.7601043060422,1772.877747938037,2228.8316551595926,2851.2778224423528,3018.2766979560256,2545.0057534500957,2275.4863327369094,2374.690849520266,2647.3420748487115,1747.3627515137196,873.4510960057378,511.8658307939768,333.81352722644806,254.6433487907052,209.18612591922283,172.43347764015198,154.19532135128975,131.39762599021196,108.59993062913418,118.40984802693129,94.82920151203871,84.00605320930481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.1919528469443,1136.4037043824792,1563.307200923562,1583.8036561831832,2268.5515815392137,3029.2195511981845,2850.963983260095,2283.373600497842,1734.8610639199615,1586.2984514534473,1423.7943360060453,1270.4867207705975,1207.0406528189778,1175.097489848733,1236.8803609535098,1569.470812767744,1903.822296537459,2209.850516356528,2445.730963282287,2489.903514832258,2492.4472276568413,2301.717683367431,2088.5349816456437,1869.9713489487767,1593.8806723728776,1491.7897365093231,1422.6692322567105,1425.3596977442503,1522.8034659475088,1604.7892869859934,1752.3246308118105,1872.5150617733598,1979.3020828515291,2024.648655705154,2078.8982234448195,2082.9583804532886,2052.287073895335,2036.486703850329,1995.836216211319,2015.7945783734322,2070.2398163303733,2235.8257376998663,2607.794820740819,3124.2663592398167,3205.811922289431,2541.853957518935,2002.7825089246035,1774.3375302553177,1810.145180016756,1153.9161888286471,664.8873983025551,481.15306428074837,384.0028014034033,318.64894883334637,292.8204801529646,241.701635889709,227.5644626915455,187.5499032586813,153.4543678984046,138.4366787225008,103.65629760175943,140.68688622117043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1367.95835159719,2417.9164205119014,2922.6384204626083,2372.9668993502855,2360.093269944191,2818.0266588181257,2618.8099483028054,2312.547386549413,2341.8646434322,2499.2691038176417,2387.517346031964,2049.557528682053,1571.8268777802587,1240.4661477729678,1027.9430808126926,965.7385689765215,1070.5126032605767,1194.3807181343436,1265.023407228291,1286.443395651877,1283.035670220852,1229.4316082820296,1208.7148012965918,1167.0107329264283,1126.4966639131308,1121.3580303266644,1109.7825820371509,1117.301214337349,1173.285274989903,1186.9702675938606,1236.67978618294,1272.1093124896288,1279.1952177509665,1293.367028273642,1281.845670863986,1280.1147627085447,1251.5547781437635,1254.205231256783,1261.8320453166962,1355.138813070953,1448.6078534647822,1705.4313510283828,2152.492473050952,2744.949880130589,2916.2556966394186,2536.429538279772,2506.895917877555,2978.297935836017,3544.8458114638925,2461.7841240763664,1249.8779608681798,683.6546305194497,397.8925122320652,274.34894263744354,204.4635258615017,152.5903720781207,152.91491735726595,107.26221475750208,109.64221347123384,88.76313384622335,47.870428673923016,80.3249565884471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1510.480219438672,2699.9860171601176,3333.325144343078,2781.620826739818,2847.6111519113183,3440.474113058299,3266.5998433940113,2914.1789580509067,2959.012480482459,3206.646819252521,3130.891815893352,2755.8966745249927,2276.849962361157,1921.8041635267437,1702.623887002468,1760.0569941923022,1947.9483019001782,2091.688564684242,2118.830170184374,2060.9770768359303,1990.156910840422,1826.3098107129335,1710.5511257462204,1557.9386553615332,1400.7063372321427,1344.90067640692,1276.337936013937,1259.8009810186923,1272.9255484752357,1287.3100744076073,1347.945576056838,1379.2870431430638,1397.188953153789,1411.678475625813,1403.226254183799,1408.8960673250258,1380.0745171904564,1376.9771192707121,1384.9568562842906,1439.2400672845542,1536.3093681931496,1791.9234439767897,2213.117062792182,2794.4304045774043,2891.3947089463472,2253.908218447119,1737.2202468179166,1470.6865309104323,1485.8060326203704,907.3800956755877,477.7867536880076,343.28618639335036,238.34214501082897,221.96268482506275,163.11212434992194,158.85976449400187,141.85032507032156,111.55882338061929,100.37669190764427,107.9364427626133,99.74671266973019,75.54501027986407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.1685940250754,1795.7585646808147,2030.9095589704812,1408.9238922670484,976.2262420393527,1088.9291419014335,1231.1979710385203,1550.972491018474,2503.3037362135947,3156.892463259399,3308.1356806121767,2996.2894545160234,2440.758306685835,2009.1067507900298,1714.9340131431818,1666.2080403156579,1822.1862109601498,1970.2360877208412,2064.8800959587097,2081.8378356546164,2050.840408872813,1813.3769955337048,1608.0672185011208,1360.1428618431091,1055.2338928952813,928.3811907544732,825.7538310363889,797.0688233040273,835.168680023402,881.362003415823,979.7499282099307,1059.1429822407663,1144.2620262987912,1190.3452344983816,1231.913719791919,1259.1672300174832,1280.3644046373665,1302.387443203479,1336.5782105773687,1435.6268265284598,1537.042919125408,1839.0338354632258,2315.116871666163,2976.1383742280304,3163.939835600555,2731.0770125836134,2632.6340301930904,3046.8323280252516,3608.1995810754597,2575.759533096105,1350.1774368919432,726.154639121145,434.4594933129847,286.354558955878,202.99735798314214,160.1625479720533,141.82836836576462,103.6183964535594,82.25604904443026,70.30855062231421,72.51085447892547,47.95516647771001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.3292981423438,934.0254970826209,1156.624837052077,1007.8641399927437,1320.5532914586365,1652.9938632063568,1569.7378764487803,1510.6086245924234,1763.4184702672064,1924.4300482608378,1824.339517634362,1591.1977529153228,1429.8944872803986,1375.4739073477685,1432.728024367243,1795.2957624942064,2148.1544691324234,2427.4662205018103,2672.525508850813,2730.821367446333,2714.195171892643,2478.261539749801,2294.9983616918325,2084.8165813088417,1821.8393378518522,1708.9562206715345,1614.2410765774548,1571.9463685899973,1569.9462247639894,1594.1562989912927,1636.2009890004992,1673.4953374229372,1681.620921716094,1677.6623037271202,1645.6183328479528,1618.0330159142613,1538.6106381565332,1459.8549750074744,1385.2246084995568,1305.718891415745,1251.548329461366,1224.0046821907163,1252.048365417868,1335.9710667841136,1330.012304969132,1198.0028124526143,1356.1808533594012,1649.4102721847594,1865.9258413501084,1219.171001277864,646.0464558005333,424.36384841799736,302.6884323358536,263.0605827830732,213.76537140458822,183.05482974275947,166.26195553690195,141.96854198351502,128.0925441905856,111.50801829993725,74.7137058340013,74.79704516008496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0267837792635,304.0070399604738,482.0562933832407,593.2319644242525,1040.855665422976,1529.1080551221967,1673.7426462695003,1737.2968913391232,2158.8527299799025,2430.9498739130795,2267.815509479493,1803.1525436118245,1280.1134988814592,1021.2937041968107,886.8384141400456,934.2828087881207,1096.2664696201682,1272.8994724564254,1461.349316123873,1539.5529031977057,1576.7294810935855,1506.0497252605855,1406.8679263740778,1277.0154507234693,1156.280088223517,1121.758980177343,1149.5528979375958,1219.3917549848557,1383.3670182041824,1512.3343372382224,1724.3736047372222,1869.9818681627512,2022.0075170584023,2093.6609451696277,2149.91264815256,2170.7138286419213,2113.222906395793,2050.996396251023,1977.9709753841162,1876.4435114637017,1812.3581724241376,1784.1659341864288,1854.2260803878307,2037.4977578483522,2048.119637247175,1813.4646181948483,1957.3468262180686,2416.654594555497,2900.4369433410466,2087.4648488536477,1158.8027845807374,722.9516665823758,501.1756763011217,400.8431738130748,316.62052174657583,270.01702588424087,249.3928767181933,212.39333014562726,177.47390162199736,152.1584223881364,145.25420077890158,123.87766848877072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419.8926548957825,2460.063893660903,2870.578268095851,2083.7590504288673,1445.604556068778,1436.3184861391783,1277.491648569703,1196.895569935441,1444.5533028692007,1690.0209249705076,1721.6461253911257,1577.6682392656803,1414.4173778146505,1278.3238906860352,1225.367010757327,1415.8628509640694,1625.2812487632036,1778.0633804351091,1832.0277113467455,1771.8434656709433,1685.8159121721983,1488.8811461180449,1327.5137799829245,1155.5900796353817,983.2721593379974,922.6060892790556,930.9723126590252,974.9059359580278,1114.810215935111,1226.024044007063,1403.9486480355263,1532.8147694170475,1672.7628516107798,1730.7131842374802,1793.3065518289804,1818.142408668995,1782.7940198332071,1750.7307972460985,1700.7086658328772,1630.318503677845,1625.0184354633093,1645.5616750717163,1783.3634486496449,1976.2246085554361,1906.3162707835436,1446.5682048350573,1238.2448624521494,1256.2475734949112,1361.066277936101,924.2705735117197,544.6805640310049,401.75393110513687,334.6489351987839,277.70605355501175,248.66518391668797,215.2878948301077,201.0083722025156,166.1856099665165,142.48861075937748,137.40755362808704,93.955754712224,131.3628477305174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.7762624025345,1246.8501948714256,1373.3914295136929,903.7966999709606,525.9045400321484,498.47688326239586,507.20386496186256,610.4038866460323,964.816310107708,1173.917562097311,1168.515144854784,985.3177909255028,848.5950776338577,819.2280915975571,857.876153409481,1120.9323160648346,1389.6679430007935,1609.3662441968918,1761.118759304285,1788.2693690359592,1783.9751399457455,1701.9692166745663,1649.953635275364,1566.1469062566757,1492.8679646849632,1499.5863553583622,1559.4977773427963,1626.3353752791882,1801.567626863718,1923.3298000991344,2119.548364818096,2257.2407427430153,2380.6651982069016,2434.620108872652,2467.4501828849316,2468.9739415943623,2403.521578848362,2325.1865288317204,2252.046110779047,2174.126631319523,2123.149976313114,2167.2697171270847,2346.9347213208675,2715.130234926939,2821.100726991892,2588.1041679680347,2879.211343228817,3679.0461421608925,4539.06941011548,3487.6066388487816,1988.8514246046543,1173.5019915401936,746.6417676210403,519.740243434906,409.6833075582981,330.6556399464607,302.9509361386299,248.64971667528152,210.20944014191628,186.5911801457405,186.17560958862305,156.4623147547245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
