led,intensity,S,M,L,Rods,Mel
1,2730,9410.658922277913,1605.4317153826423,1056.8447374934376,4568.023319778364,5563.184392835319
1,2795,9636.485277806303,1627.8440906223489,1074.266056671054,4655.966639671335,5672.628181729832
1,2860,9896.204124032227,1672.7970144955273,1106.72136414607,4788.708367111718,5838.41426579395
1,2925,9873.91524426768,1663.5465823373322,1087.5005038206305,4779.274000699243,5826.453527841455
1,2990,10362.542620304843,1764.5752213837604,1165.65035983351,5026.892006457442,6122.168995728553
1,3055,10446.559080847417,1776.5967775640859,1172.4586849204964,5069.226242812838,6174.256416105448
1,3120,10524.546275139583,1752.4698335451217,1175.033549852835,4999.664268776023,6084.421149128176
1,3185,10947.200172535851,1872.5095039254595,1232.8721148971567,5343.665070915265,6511.203180365469
1,3250,10927.444722243265,1855.4574909073556,1220.1466108454129,5308.194247524215,6469.21845071835
1,3315,11351.793187433996,1920.3595168849422,1258.4856476385876,5506.781334330245,6713.8035826565865
1,3380,11469.145519566491,1940.7991998047883,1276.069117429801,5557.457748415,6774.228855687203
1,3445,11764.591165106189,1987.874640906024,1300.3706680768548,5712.70985309609,6966.1579051021445
1,3510,11985.98065904355,2037.880238297593,1344.5365633851802,5826.507552414826,7103.050713175118
1,3575,12125.267494112884,2066.4883596995146,1366.0349596108392,5897.911498494237,7185.409111083398
1,3640,12329.353629532055,2102.003024653504,1378.6780662916296,6009.044825544362,7323.284882096747
1,3705,12653.302840960709,2185.3172285944916,1449.2051925261603,6185.006942189162,7527.100696115026
1,3770,12543.84786411249,2009.8184308099433,1348.491768412919,5786.534242157386,7049.971625481502
1,3835,12828.573641610743,2170.9816765014416,1414.5140231633345,6247.283200510758,7619.984324791681
1,3900,12986.763637130969,2213.599317399129,1450.236448216778,6336.984453540706,7724.231727048102
1,3965,13193.12209261127,2259.654976655958,1491.3477088224568,6443.641350445307,7850.096351128103
1,4030,13155.937254137283,2244.328716038605,1469.8576861160766,6423.0739486308385,7828.4164776193975
1,4095,13104.82426462584,2232.184095038905,1470.4622446354663,6383.932995146414,7781.987834871323
2,0,1.3959711097055931,3.4644442816180834,3.9686761636028125,3.645171625008478,3.4309764640864673
2,65,70.87716122985726,31.714829614730608,19.91026533268797,75.27625699384743,91.8206872828048
2,130,201.55891494439325,91.71212148011766,57.67057297966564,213.18554230515545,259.22866603544077
2,195,481.0337960936595,210.17271544815023,139.90816802956292,476.46126351938744,575.3282626593814
2,260,665.1733074127285,306.7264489109585,195.1062811552423,706.4856744327486,856.2437043346271
2,325,936.5047727855404,415.0465091047203,269.28283844686865,954.0728215344136,1156.6995608344384
2,390,969.4087278197472,437.72219494202716,273.4161866572688,1022.0226151996509,1241.3869204237672
2,455,1268.7115599108433,575.1395043348707,361.0646686748764,1335.0284577473724,1618.170590327328
2,520,1261.4720213741932,564.6100112063475,352.5264486535008,1322.9353639706117,1607.239636040993
2,585,1462.6432247113448,655.8074994995391,410.1136882213641,1535.6269293924177,1865.5699043527234
