board_temp,micro_temp,integration_time,model,led,intensity
33.94156647,61.08154297,384000,STS,8,3120
33.94156647,61.27929688,416000,STS,7,2535
33.94156647,61.27929688,448000,STS,0,4095
34.05948639,61.47705078,512000,STS,6,2730
34.05948639,61.27929688,7168000,STS,8,130
34.05948639,61.27929688,448000,STS,8,2795
34.05948639,61.08154297,4608000,STS,7,390
34.05948639,61.27929688,448000,STS,6,3120
34.05948639,61.27929688,640000,STS,6,2210
34.05948639,61.27929688,320000,STS,4,3900
34.05948639,61.47705078,2048000,STS,8,325
34.05948639,61.08154297,384000,STS,8,3250
34.05948639,61.47705078,448000,STS,8,2730
34.05948639,61.47705078,1152000,STS,6,1235
34.05948639,61.47705078,384000,STS,6,3575
34.05948639,61.67480469,448000,STS,7,2405
34.05948639,61.27929688,384000,STS,1,3770
34.05948639,61.27929688,640000,STS,6,2275
34.05948639,61.08154297,1280000,STS,0,1235
34.05948639,61.27929688,384000,STS,8,3380
34.05948639,61.27929688,576000,STS,5,2665
34.05948639,61.47705078,1280000,STS,6,1040
34.05948639,61.47705078,896000,STS,1,1430
34.05948639,61.47705078,3584000,STS,6,455
34.05948639,61.27929688,3584000,STS,8,195
34.17763519,61.47705078,3072000,STS,0,455
34.05948639,61.47705078,1280000,STS,8,845
34.17763519,61.27929688,512000,STS,3,3315
34.05948639,61.27929688,1152000,STS,5,1105
34.17763519,61.27929688,448000,STS,2,3445
34.17763519,61.27929688,896000,STS,3,1950
34.17763519,61.27929688,1280000,STS,0,1170
34.17763519,61.27929688,1024000,STS,0,1625
34.17763519,61.27929688,768000,STS,1,1690
34.17763519,61.27929688,512000,STS,6,2795
34.05948639,61.47705078,40960000,STS,0,65
